Tarih(yil_ay);Saat;YukTahminPlan(MWh);PTF(TL/MWh);SMF(TL/MWh);KGUP(MWh);YAL0(MWh);YAL1(MWh);YAT0(MWh);YAT1(MWh);YAL TeslimEdilemeyenMiktar(MWh);YAT TeslimEdilemeyenMiktar(MWh);PFK Fiyat;SFK Fiyat;Column1
202004;9;28191;922;0;2738814;0;0;2039134;56000;0;32151;91400;71422;
202004;10;28848;1301;0;2773765;0;0;2237083;0;0;44725;91400;71422;
202004;11;29701;4468;0;2786969;0;0;1993000;0;0;34384;64400;45000;
202004;12;29578;1955;0;2760335;0;0;2006000;0;0;17330;64400;45000;
202004;13;30475;4999;0;2789567;0;0;1863250;0;0;28567;64400;45000;
202004;14;31353;14378;0;2811281;0;0;1776000;0;0;124164;64400;45000;
202004;15;31172;15001;0;2821099;0;0;1708334;0;0;34900;64400;45000;
202004;16;31260;14489;0;2858439;0;0;1484000;0;0;24872;64400;39722;
202004;17;31206;14100;0;2879275;0;181000;1090516;180000;0;105004;64400;39722;
202004;18;30859;10000;100;2881995;0;794000;1184033;180000;186590;64549;64400;39722;
202004;19;31940;22831;22831;2966339;0;740500;381851;395000;51670;33775;64400;39722;
202004;20;31910;24900;24900;2981128;0;499999;12000;371250;0;7000;64400;39722;
202004;21;30858;20499;20499;2897249;0;144000;208768;47667;0;17217;64400;39722;
202004;22;30072;18500;13500;2837726;0;0;383000;0;0;67171;64400;39722;
202004;23;28965;14377;3377;2739016;0;0;449400;33333;0;64850;64400;39722;
202004;0;28363;1500;0;2562693;0;0;410600;20833;0;56903;40999;45000;
202004;1;26867;2001;1991;2416733;70833;0;365000;29000;0;60999;40999;45000;
202004;2;25845;501;401;2336052;0;0;355000;0;0;76952;40999;45000;
202004;3;25346;100;0;2300698;0;0;346967;0;0;57154;40999;45000;
202004;4;25138;100;0;2297623;0;0;560000;0;0;58292;40999;45000;
202004;5;25286;100;0;2299884;0;0;955067;0;0;78864;40999;45000;
202004;6;24986;100;0;2294153;0;0;968000;253500;0;73821;40999;45000;
202004;7;25044;100;0;2285807;17500;0;1001000;506500;2000;70991;89400;71400;
202004;8;27020;1299;0;2442631;305367;0;777666;325000;7530;78418;89400;71400;
202004;9;28640;999;0;2627263;0;0;787000;0;0;54187;89400;71400;
202004;10;29564;1500;0;2669894;0;0;820000;0;0;41410;89400;71400;
202004;11;30421;4999;0;2711768;0;0;890500;0;0;89824;62400;42700;
202004;12;30204;2001;0;2681337;0;0;791200;0;0;58910;62400;42700;
202004;13;30828;7898;0;2737869;0;0;936783;0;0;51680;62400;42700;
202004;14;31293;9997;4997;2776979;0;0;467717;15000;0;53946;62400;42700;
202004;15;31148;12499;11699;2754451;55000;0;90000;243000;0;112326;62400;42700;
202004;16;31267;15000;12500;2802463;0;0;90000;277000;0;154999;62400;40700;
202004;17;31440;17300;17300;2820067;405032;0;90000;274000;176134;95163;62400;40700;
202004;18;31352;12378;13570;2861598;233016;0;0;246400;9012;50606;62400;40700;
202004;19;32126;20500;39800;2966712;482583;0;0;0;52434;0;62400;40700;
202004;20;32020;27720;40160;2956920;698000;0;0;0;22948;0;62400;39423;
202004;21;30895;18000;28000;2898390;635417;0;38333;78750;44433;563;62400;39423;
202004;22;30018;14999;23999;2802752;299384;0;36000;0;31644;0;62400;39423;
202004;23;28976;7000;28000;2676630;1297267;0;154800;42500;400632;22;62400;39423;
202004;0;26634;27720;30999;2540755;652000;0;64167;58333;63092;0;79800;58499;
202004;1;25756;27720;28001;2359284;415735;0;48400;0;29001;0;79800;58499;
202004;2;24983;19630;19630;2277089;;;;;;;79800;58499;
202004;3;24536;5913;5913;2240332;;;;;;;79800;58499;
202004;4;24390;5913;5913;2233100;;;;;;;79500;64500;
202004;5;24533;9887;9887;2233252;;;;;;;79500;64500;
202004;6;24378;2500;10;2193642;0;0;396216;0;0;31771;79500;64500;
202004;7;24482;2500;0;2247889;0;0;1220016;0;0;77703;58500;77911;
202004;8;26374;19630;19630;2427849;345867;0;219450;208334;1800;2942;58500;77911;
202004;9;27815;9888;8889;2612172;0;0;46200;122333;0;;58500;77911;
202004;10;28681;10001;11290;2657240;105933;0;0;0;48333;0;58500;77911;
202004;11;29613;19999;21190;2697466;1261000;0;0;0;647350;0;57500;52217;
202004;12;29550;9942;9942;2656601;48733;0;0;0;350;0;57500;52217;
202004;13;30335;15000;15000;2690985;;;;;;;57500;52217;
202004;14;30894;20499;20499;2746874;;;;;;;57500;52217;
202004;15;30771;19999;19999;2743037;0;0;90000;0;0;86675;57500;52217;
202004;16;31008;17877;12877;2781347;0;0;616933;0;0;134756;56000;45000;
202004;17;31144;20499;15499;2816803;0;0;529000;0;0;;56000;45000;
202004;18;31008;22831;22731;2832971;0;0;151550;0;0;39210;56000;45000;
202004;19;31777;32108;37008;2940746;199716;0;0;0;21880;0;56000;45000;
202004;20;31683;32108;40200;2952033;1298000;0;0;0;57973;0;55300;45000;
202004;21;30806;30820;40160;2857723;1437333;0;64000;0;324824;3100;55300;45000;
202004;22;30177;27719;37619;2779943;1058383;0;30000;0;405532;0;55300;45000;
202004;23;29178;25000;28800;2663390;969783;0;11250;0;519835;0;55300;45000;
202004;0;28613;22831;22831;2535712;354631;0;30000;247333;123619;0;58800;35000;
202004;1;27206;20941;23418;2365158;481483;0;160217;0;157897;17865;58800;35000;
202004;2;26131;15001;10000;2263859;0;0;679584;0;0;227037;58800;35000;
202004;3;25640;15000;0;2226870;0;0;707167;0;0;76412;58800;35000;
202004;4;25389;10000;0;2210015;0;0;1013000;0;0;45605;58000;49700;
202004;5;25447;10000;0;2208272;0;0;930133;0;0;55730;58000;49700;
202004;6;25152;3500;0;2178196;0;0;1001200;0;0;61838;58000;49700;
202004;7;25127;5000;0;2215529;0;0;1220400;0;0;56394;56600;49700;
202004;8;27139;20499;10400;2385710;15350;0;926133;0;1988;213277;56600;49700;
202004;9;28606;9999;1200;2569813;0;0;557000;280000;0;61791;56600;49700;
202004;10;29350;15001;11000;2592999;0;0;414733;0;0;44415;56600;49700;
202004;11;30196;17394;17394;2633418;668016;0;10000;170266;410281;1721;53400;39400;
202004;12;30863;4001;0;2586117;0;0;557000;0;0;15350;53400;39400;
202004;13;31046;10000;1200;2601644;0;0;652334;0;0;16702;53400;39400;
202004;14;30565;14000;14000;2635951;;;;;;;53400;39400;
202004;15;30217;5001;6190;2642468;25000;0;0;0;2000;0;53400;39400;
202004;16;30258;10001;10001;2625235;;;;;;;52200;41100;
202004;17;30161;18000;18000;2669311;;;;;;;52200;41100;
202004;18;29844;20499;20499;2709323;;;;;;;52200;41100;
202004;19;30778;31000;31000;2825389;117650;0;179167;0;15377;4000;52200;41100;
202004;20;30678;32196;39996;2862494;743000;0;20000;0;128199;1000;52900;41100;
202004;21;29480;29999;39700;2783809;978283;0;42000;0;172851;0;52900;41100;
202004;22;28678;26112;26112;2724863;624300;0;25833;3433;298670;0;52900;41100;
202004;23;27611;24998;15998;2622634;0;0;940649;0;0;336437;52900;41100;
202004;0;28243;20499;5400;2479618;71500;0;1586917;50000;0;209212;58800;34620;
202004;1;26888;30999;12999;2323008;115500;0;1431000;0;0;159538;58800;34620;
202004;2;25572;14241;3111;2227969;0;0;1288700;0;0;108584;58800;34620;
202004;3;24660;10000;0;2169745;0;0;1717500;0;0;178736;58800;34620;
202004;4;24202;8620;0;2128902;0;0;1587000;137500;0;183377;58000;54400;
202004;5;24210;13001;0;2117286;0;0;1285000;150000;0;152787;58000;54400;
202004;6;23355;6001;0;2057935;0;0;1135367;459367;0;107411;58000;54400;
202004;7;22839;2000;0;2058500;0;0;1190000;1247168;0;100768;57000;73620;
202004;8;25580;3500;0;2127254;0;0;1032000;2635350;0;98492;57000;73620;
202004;9;27160;501;0;2262252;0;0;1283000;3921884;0;98883;57000;73620;
202004;10;28017;1001;0;2286030;0;0;1496000;3695233;0;113113;57000;73620;
202004;11;28819;4120;0;2310951;0;0;2146000;2656783;0;155652;56000;69500;
202004;12;27698;1042;0;2304913;0;0;1788000;2261000;0;109855;56000;69500;
202004;13;28348;1999;0;2329232;0;0;2099000;2053000;0;71329;56000;69500;
202004;14;29888;2000;0;2328050;0;0;2142000;1918000;0;47055;56000;69500;
202004;15;30008;2000;0;2344515;0;0;2117000;1668000;0;50520;56000;69500;
202004;16;30328;4913;0;2390504;0;0;2240000;1132867;0;132034;54500;47700;
202004;17;30665;15000;0;2469997;0;0;2653000;663333;0;193437;54500;47700;
202004;18;31106;20500;0;2575304;0;0;3113700;80083;0;205627;54500;47700;
202004;19;32590;31000;0;2703671;18333;0;2369449;0;0;238281;54500;47700;
202004;20;32825;32054;31057;2744695;0;0;186485;0;0;2160;53800;41100;
202004;21;31912;20500;13000;2634294;0;0;833983;0;0;73575;53800;41100;
202004;22;30886;20000;13000;2553937;0;0;759182;0;0;84713;53800;41100;
202004;23;28627;18000;0;2448618;0;0;963350;31000;0;120204;53800;41100;
202004;0;28762;2001;0;2279139;0;0;879000;0;0;42082;75500;57217;
202004;1;26705;5000;2100;2117224;299999;0;754500;0;3000;89217;75500;57217;
202004;2;25228;500;100;2025175;0;0;261000;0;0;58168;75500;57217;
202004;3;24424;102;0;1998014;0;0;334499;0;0;68669;75500;57217;
202004;4;24175;100;0;1986663;0;0;634000;49500;0;112094;99500;47501;
202004;5;24222;100;0;1966695;0;0;634000;121000;0;106104;99500;47501;
202004;6;23679;99;0;1961164;0;0;601000;1010034;0;94123;99500;47501;
202004;7;23362;0;0;1996715;0;0;601000;2289000;0;233937;98500;76426;
202004;8;24202;0;0;2027668;0;0;720000;3377900;0;200239;98500;76426;
202004;9;24924;0;0;2140360;0;0;922000;4229467;0;147784;98500;76426;
202004;10;25385;0;0;2159516;0;0;1120000;3907000;0;120215;98500;76426;
202004;11;26080;0;0;2189429;0;0;1602000;3164534;0;154396;97500;76426;
202004;12;26020;0;0;2187137;0;0;1639000;2257600;0;120193;97500;76426;
202004;13;26499;0;0;2208559;0;0;1640000;2074033;0;47556;97500;76426;
202004;14;26846;0;0;2226784;0;0;1570000;1946233;0;47722;97500;76426;
202004;15;26877;0;0;2244371;0;0;1570000;1971550;0;83060;97500;76426;
202004;16;27251;0;0;2214742;0;0;1599000;1074900;0;109691;53900;49100;
202004;17;28065;100;0;2218877;0;0;1062483;49000;0;135891;53900;49100;
202004;18;29103;488;24000;2242428;992081;0;0;0;288340;0;53900;49100;
202004;19;31510;14999;36000;2365824;1829967;0;0;0;303491;0;53900;49100;
202004;20;32061;20499;39899;2369091;3086483;0;0;0;825191;0;52800;47501;
202004;21;30826;13200;39899;2346067;3254500;0;0;0;887261;0;52800;47501;
202004;22;30048;5000;39899;2260205;3184167;0;0;0;883737;0;52800;47501;
202004;23;29041;1500;39888;2195017;3058417;0;0;0;978252;0;52800;47501;
202004;0;23779;27727;32900;2197556;1106933;0;72899;0;89384;2893;94500;67500;
202004;1;23157;27726;30000;2051345;652267;0;0;0;39500;0;94500;67500;
202004;2;22694;10489;20000;1975390;453667;0;0;0;299896;0;94500;67500;
202004;3;22445;5001;19800;1936521;533000;0;0;0;358824;0;94500;67500;
202004;4;21889;5003;20000;1925409;666983;0;0;0;435673;0;97500;67500;
202004;5;21167;9798;20000;1931179;1040000;0;0;0;578073;0;97500;67500;
202004;6;20474;4142;20000;1926065;833467;40000;79733;0;346537;44564;97500;67500;
202004;7;20185;9796;8796;1957375;31166;220000;685117;0;23200;271693;91500;75922;
202004;8;20374;22831;29888;2178628;914550;500000;302516;12000;310163;20893;91500;75922;
202004;9;20634;17889;30000;2340272;1604900;240000;0;530500;353308;1000;91500;75922;
202004;10;20844;18500;30999;2389626;489750;654933;0;0;126319;0;91500;75922;
202004;11;21165;21000;31000;2411535;157884;736000;224049;0;26167;10299;83500;50001;
202004;12;21213;10000;22499;2317336;0;480000;204000;0;0;0;83500;50001;
202004;13;21591;18500;30000;2374546;0;893233;151800;0;91323;4474;83500;50001;
202004;14;22094;20001;36888;2425462;551767;986000;0;0;130257;0;83500;50001;
202004;15;22724;8999;27200;2450665;70667;696000;0;0;42297;0;83500;50001;
202004;16;23484;23978;28900;2505476;0;364000;0;0;;0;52400;37500;
202004;17;24108;26000;27190;2583033;0;44000;0;0;8700;0;52400;37500;
202004;18;24660;29000;29000;2676470;59333;0;0;0;500;0;52400;37500;
202004;19;25803;32445;32445;2818404;142617;0;78133;0;500;2463;52400;37500;
202004;20;26414;33152;33152;2842098;;;;;;;52400;37500;
202004;21;25769;32457;38357;2758473;251667;0;0;0;;0;52400;37500;
202004;22;25394;32027;37927;2670252;288233;0;0;0;1500;0;52400;37500;
202004;23;24931;27501;33401;2546374;663833;0;0;0;38280;0;52400;37500;
202004;0;25176;32332;32332;2419325;369282;0;24667;0;40414;6852;29999;38200;
202004;1;24195;32247;32247;2278113;307100;0;72600;0;1800;0;29999;38200;
202004;2;23526;30001;29504;2183253;47667;0;93000;0;0;16330;29999;38200;
202004;3;23095;27726;27726;2122236;;;;;;;29999;38200;
202004;4;23040;25001;25001;2128718;;;;;;;29999;39200;
202004;5;22969;25000;15200;2137597;0;0;421336;0;0;35620;29999;39200;
202004;6;22103;16000;16000;2099383;;;;;;;29999;39200;
202004;7;21528;16499;20000;2143503;138017;0;0;0;;0;19999;58886;
202004;8;21984;30001;29501;2334777;230600;0;155550;141667;3500;0;19999;58886;
202004;9;22079;19261;18764;2456041;0;0;0;19250;0;560;19999;58886;
202004;10;22279;17500;18000;2453166;17167;0;0;0;;0;19999;58886;
202004;11;22908;20000;27900;2523962;860700;0;0;0;23601;0;19999;46500;
202004;12;23282;16499;16499;2431093;;;;;;;19999;46500;
202004;13;24284;14898;14898;2491142;;;;;;;19999;46500;
202004;14;25106;16499;16499;2531991;;;;;;;19999;46500;
202004;15;25582;18100;17603;2524731;0;0;46666;0;0;;19999;46500;
202004;16;26092;16490;6700;2600629;0;0;658599;0;0;193487;19999;34217;
202004;17;27036;4556;4556;2644791;86383;14333;514354;0;16716;9640;19999;34217;
202004;18;28029;13999;21899;2644263;641534;0;0;0;59144;0;19999;34217;
202004;19;29676;28502;25610;2776097;0;0;275732;0;0;65370;19999;34217;
202004;20;30364;29999;39700;2782594;579432;0;0;0;87099;0;19999;29888;
202004;21;29014;24999;32899;2731953;648067;0;0;0;180262;0;19999;29888;
202004;22;28084;20000;24900;2663892;386500;0;0;0;123726;0;19999;29888;
202004;23;26852;18099;18099;2581042;79283;0;0;6333;26950;0;19999;29888;
202004;0;25134;21000;16500;2494653;68250;0;0;240333;1000;550;49900;33489;
202004;1;24073;21000;16500;2328378;0;0;134500;0;0;14000;49900;33489;
202004;2;23474;17799;16299;2231939;0;0;93000;0;0;38000;49900;33489;
202004;3;23098;17798;5900;2165516;0;0;373951;0;0;131509;49900;33489;
202004;4;23013;20001;17010;2130674;0;0;82250;0;0;1704;50000;47501;
202004;5;23219;20999;20999;2143970;;;;;;;50000;47501;
202004;6;22934;14788;7800;2098922;0;0;139083;0;0;22919;50000;47501;
202004;7;23020;14999;3933;2159282;0;0;1493183;0;0;347491;49900;49616;
202004;8;24638;30000;7998;2419909;294151;0;1453401;0;5000;27440;49900;49616;
202004;9;25746;21000;4333;2628427;0;12250;2037000;0;0;548560;49900;49616;
202004;10;26248;22830;4800;2666786;126249;0;1343434;118200;27419;6350;49900;49616;
202004;11;26950;23998;29000;2708106;479499;0;0;153619;124425;4160;46500;41500;
202004;12;26669;16500;6700;2678939;33851;0;0;691300;0;110200;46500;41500;
202004;13;27225;20999;7998;2751189;110584;0;0;861882;9000;3000;46500;41500;
202004;14;27739;23999;7999;2818827;96801;0;232484;641000;4452;15291;46500;41500;
202004;15;27843;21000;6700;2807440;55333;0;350066;625000;0;25819;46500;41500;
202004;16;27948;17499;22500;2793300;877019;0;0;625000;71433;3800;48500;34200;
202004;17;27994;20001;27901;2858979;1021000;0;0;625000;56666;5000;48500;34200;
202004;18;27943;20506;29000;2814573;1052000;0;0;487000;75742;1000;48500;34200;
202004;19;28617;27999;30999;2917300;485167;0;0;244917;56604;3000;48500;34200;
202004;20;28747;27001;30999;2967811;405300;0;0;114583;59988;200;19900;29457;
202004;21;27937;21000;16000;2900943;0;0;67000;250000;0;52500;19900;29457;
202004;22;27366;21000;5400;2835101;15333;0;1246279;0;3000;115570;19900;29457;
202004;23;26679;20398;4233;2738830;20000;0;1218167;0;0;53692;19900;29457;
202004;0;23655;18998;4350;2511371;95333;0;977400;0;0;76572;19999;22500;
202004;1;22261;21000;18010;2348942;296533;0;393420;0;3000;26505;19999;22500;
202004;2;21384;16498;4533;2262749;0;0;631000;0;0;178379;19999;22500;
202004;3;20966;9263;4350;2203786;0;0;439000;0;0;91783;19999;22500;
202004;4;20871;9999;0;2182351;0;0;298184;0;0;64155;19999;29755;
202004;5;21016;10001;0;2177593;0;0;570000;0;0;115029;19999;29755;
202004;6;20716;2500;0;2160031;0;0;526167;0;0;62093;19999;29755;
202004;7;20877;1404;0;2229449;56300;0;1078667;0;0;120474;18499;40978;
202004;8;22772;21000;17200;2487519;291884;0;559599;0;4174;39724;18499;40978;
202004;9;24189;17393;5000;2664762;20667;0;857649;140251;0;290598;18499;40978;
202004;10;24798;18997;17497;2700974;604000;0;0;573000;183732;57932;18499;40978;
202004;11;25595;18997;16100;2713117;587000;0;0;706000;24099;7069;18499;33900;
202004;12;25117;15999;17000;2645242;810000;0;0;547000;47010;1557;18499;33900;
202004;13;25733;16498;16498;2656723;699333;0;0;530967;41373;0;18499;33900;
202004;14;26322;18997;20000;2686143;616000;0;0;466000;102057;18105;18499;33900;
202004;15;26428;16498;16498;2677125;590000;0;0;405000;96177;11000;18499;33900;
202004;16;26869;20001;18501;2688109;823233;0;0;543000;411343;16000;18499;24217;
202004;17;27332;21000;20500;2730869;950500;0;0;943850;57708;21828;18499;24217;
202004;18;27650;20001;29901;2761703;1770533;0;0;615000;196851;0;18499;24217;
202004;19;28295;30099;34600;2871071;849583;0;0;229216;66762;0;18499;24217;
202004;20;28723;32745;37600;2952139;823000;0;0;0;7414;0;17899;24200;
202004;21;28008;32257;37600;2858868;933000;0;0;0;33404;0;17899;24200;
202004;22;27385;30464;40160;2748569;876500;0;0;0;102506;0;17899;24200;
202004;23;26638;24999;34799;2640360;795500;0;57383;0;130333;3703;17899;24200;
202004;0;26579;22831;30300;2509357;539500;0;75717;14000;89890;0;18899;32612;
202004;1;25513;25000;34900;2352575;536000;0;49500;0;101318;0;18899;32612;
202004;2;24719;20997;24000;2237677;436500;0;0;0;58681;0;18899;32612;
202004;3;24287;18001;22084;2158773;356600;0;0;0;23488;0;18899;32612;
202004;4;24116;19999;19999;2135673;10700;0;0;0;1000;0;18899;40000;
202004;5;24071;20228;20228;2133377;;;;;;;18899;40000;
202004;6;23701;17427;14510;2112567;0;0;191117;0;0;100;18899;40000;
202004;7;23745;19999;17010;2130681;91150;12000;302000;0;922;2970;19000;31947;
202004;8;25118;20998;22190;2307538;270483;66000;208216;0;8110;0;19000;31947;
202004;9;26153;17427;23000;2441495;0;390000;0;0;22300;0;19000;31947;
202004;10;26608;20499;18999;2463821;0;490000;697868;0;0;8489;19000;31947;
202004;11;27367;20998;22290;2489789;0;490000;314000;0;0;7440;17000;24947;
202004;12;27080;16450;13450;2438308;0;116667;339000;0;0;500;17000;24947;
202004;13;27608;19999;16999;2467404;0;0;261684;0;0;373;17000;24947;
202004;14;28065;20500;20500;2509210;;;;;;;17000;24947;
202004;15;28157;22830;22830;2474372;;;;;;;17000;24947;
202004;16;28391;20998;24000;2518988;217901;0;0;0;38799;0;16999;18847;
202004;17;28681;20997;30897;2581779;632000;0;0;0;78741;0;16999;18847;
202004;18;28855;23890;31400;2642553;612000;0;0;200000;106812;21800;16999;18847;
202004;19;30033;32000;31500;2784655;260533;0;0;200000;71447;700;16999;18847;
202004;20;30657;33040;39800;2832901;506767;0;0;251333;25249;2500;16999;17500;
202004;21;29759;31999;39800;2726870;796500;0;0;200000;136428;0;16999;17500;
202004;22;28923;24000;39800;2615662;1264000;0;0;200000;213620;7600;16999;17500;
202004;23;27783;26868;36768;2533587;495233;0;0;7667;57775;0;16999;17500;
202004;0;25793;32001;27001;2396381;0;0;479501;0;0;140269;19999;22500;
202004;1;24251;32177;23900;2258042;137500;0;1087000;0;0;98045;19999;22500;
202004;2;22872;25000;19200;2121082;29883;0;652533;0;0;140197;19999;22500;
202004;3;21925;20501;10700;2058229;0;0;624000;0;0;79621;19999;22500;
202004;4;21470;20499;10700;2019806;0;0;686333;0;0;33703;47300;42501;
202004;5;21367;25000;24500;2013183;0;0;31383;0;0;1983;47300;42501;
202004;6;20314;24999;11700;1945658;0;0;1054165;0;0;251847;47300;42501;
202004;7;19291;16400;16400;1886459;302885;0;455566;0;68792;20533;48800;59200;
202004;8;18884;20499;20499;1883452;154700;0;48400;0;0;0;48800;59200;
202004;9;18677;1431;7658;1949979;0;0;0;147000;0;;48800;59200;
202004;10;19177;2500;2500;1991036;;;;;;;48800;59200;
202004;11;19971;4999;15000;2048125;321000;0;0;0;4769;0;29900;57800;
202004;12;20399;5000;20000;2051367;1635484;0;0;0;740855;0;29900;57800;
202004;13;20938;4968;6260;2096488;81850;0;0;0;23550;0;29900;57800;
202004;14;21193;5001;12901;2109419;238550;0;0;0;3550;0;29900;57800;
202004;15;21423;10502;18402;2140357;257367;0;0;0;20367;0;29900;57800;
202004;16;22234;20951;20951;2188709;76000;0;0;0;;0;29900;42501;
202004;17;23522;22831;22831;2284767;;;;;;;29900;42501;
202004;18;25045;20499;29950;2387487;723366;0;0;0;102076;0;29900;42501;
